raw_text,price_mru,property_type,time_ago,title_guess,location,source,url,lot_size,street_size,closest_landmark,land_title,detail_property_type,halls,balconies,bathrooms,rooms
"دار فاتح T دايه 18 850,000 MRU Residential Property 4 months ago • Arafat الخدمات العامه 1",850000,Residential Property,4 months ago,دار فاتح T دايه 18,Arafat,voursa,https://voursa.com/EN/categories/real_estate/ads/دار-فاتح-t-دايه-18-e081,150.00,10.00,الدايه 18,Yes,,1.0,1.0,2.0,4.0
"نيمرو بين واحد امع كدروه من سكتير 3 ابلوكات للببغ 4,000,000 MRU Land Plot 4 months ago • Tevragh Zeina محمد 1",4000000,Land Plot,4 months ago,نيمرو بين واحد امع كدروه من سكتير 3 ابلوكات للببغ,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/نيمرو-بين-واحد-امع-كدروه-من-سكتير-3-ابلوكات-للببغ--0961,700.00,,سكتير 3 ابلوكات,No,,,,,
"250م# من مدال k للبيع 2,500,000 MRU Land Plot 4 months ago • Tevragh Zeina محمد 1",2500000,Land Plot,4 months ago,250م# من مدال k للبيع,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/250م-من-مدال-k-للبيع--d551,250.00,,مدال k,No,,,,,
"منزل كبير من طابقين ماه بعيد من سفارة المغرب 40,000 MRU Residential Property 4 months ago • Tevragh Zeina محمد 4",40000,Residential Property,4 months ago,منزل كبير من طابقين ماه بعيد من سفارة المغرب,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/منزل-كبير-من-طابقين-ماه-بعيد-من-سفارة-المغرب--e8d6,400.00,40.00,سفارة المغرب,Yes,,2.0,2.0,3.0,4.0
"200م٢ أفكرن من سكتير 5 قرب كدوره الشارة 3,500,000 MRU Land Plot 4 months ago • Tevragh Zeina سيدي محمد 1",3500000,Land Plot,4 months ago,200م٢ أفكرن من سكتير 5 قرب كدوره الشارة,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/200م-افكرن-من-سكتير-5-قرب-كدوره-الشارة--00eb,200.00,,كدروه الشارة,No,,,,,
"نص نيمرو من سكتير 1 كتاب الضبط للبيع 2,300,000 MRU Land Plot 4 months ago • Tevragh Zeina محمد 1",2300000,Land Plot,4 months ago,نص نيمرو من سكتير 1 كتاب الضبط للبيع,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/نص-نيمرو-من-سكتير-1-كتاب-الضبط-للبيع--b718,300.00,,سكتير 1 كتاب الضبط,No,,,,,
"350 فسكتير 5 4,500,000 MRU Land Plot 4 months ago • Tevragh Zeina الخدمات العامه 1",4500000,Land Plot,4 months ago,350 فسكتير 5,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/350-فسكتير-5-9094,350.00,,سكتير 5,No,,,,,
"200 من سكتير 4 2,500,000 MRU Land Plot 4 months ago • Tevragh Zeina الخدمات العامه 1",2500000,Land Plot,4 months ago,200 من سكتير 4,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/200-من-سكتير-4-5e96,200.00,,سكتير4,No,,,,,
"قطعة ارضية 280,000 MRU Land Plot 4 months ago • Dar Naim med abdallahi 2",280000,Land Plot,4 months ago,قطعة ارضية,Dar Naim,voursa,https://voursa.com/EN/categories/real_estate/ads/قطعة-ارضية-0b3e,120.00,,طريق المقاومة,No,,,,,
"شق مفروش للإجار اليومي 1,000 MRU Residential Property 4 months ago • Teyarett Fatimetuo 10",1000,Residential Property,4 months ago,شق مفروش للإجار اليومي,Teyarett,voursa,https://voursa.com/EN/categories/real_estate/ads/شق-6307,100.00,4.00,شق,Yes,,1.0,0.0,2.0,3.0
"ابرتمهات فسيت ابلاج بدخلهم 6,000,000 MRU Residential Property 4 months ago • Sebkha الخدمات العامه 1",6000000,Residential Property,4 months ago,ابرتمهات فسيت ابلاج بدخلهم,Sebkha,voursa,https://voursa.com/EN/categories/real_estate/ads/ابرتمهات-فسيت-ابلاج-بدخلهم-6e76,300.00,25.00,سيت بلاج,Yes,,1.0,4.0,4.0,15.0
"دار فعرفات كدروه الداية 11 الدخلاني 900,000 MRU Residential Property 4 months ago • Arafat محمد عبد الله ولد سيكه 5",900000,Residential Property,4 months ago,دار فعرفات كدروه الداية 11 الدخلاني,Arafat,voursa,https://voursa.com/EN/categories/real_estate/ads/دار-فعرفات-كدروه-الداية-11-الدخلاني--0aa4,150.00,8.00,الداية 11,Yes,,1.0,1.0,2.0,3.0
"دار للبيع في تفرغ زينه قرب سيفارة المغرب 360,000 MRU Residential Property 4 months ago • Tevragh Zeina أبياه 2",360000,Residential Property,4 months ago,دار للبيع في تفرغ زينه قرب سيفارة المغرب,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/دار-للبيع-في-تفرغ-زينه-قرب-سيفارة-المغرب-5427,300.00,20.00,البياه,Yes,,2.0,3.0,3.0,5.0
"200 كريب من جانبور فاتح فبرك 2,700,000 MRU Land Plot 4 months ago • Tevragh Zeina الخدمات العامه 1",2700000,Land Plot,4 months ago,200 كريب من جانبور فاتح فبرك,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/200-كريب-من-جانبور-فاتح-فبرك-26fb,200.00,,جانبور,No,,,,,
"فرررررصة للمستثمرين مكزينات اعل كدروه انواذيبوا 45,000,000 MRU Commercial and Industrial Real Estate 4 months ago • Tevragh Zeina Ahmed 2",45000000,Commercial and Industrial Real Estate,4 months ago,فرررررصة للمستثمرين مكزينات اعل كدروه انواذيبوا,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/فرررررصة-للمستثمرين-مكزينات-اعل-كدروه-انواذيبوا-d4f5,1000.00,,صادين اعل بيك.ماركت,No,,,,,
"فرصة دار للبيـــــــــــــــــــــع اف الصكوك احذ كرفور كورونا 4,200,000 MRU Residential Property 4 months ago • Teyarett عبدالله 1",4200000,Residential Property,4 months ago,فرصة دار للبيـــــــــــــــــــــع اف الصكوك احذ كرفور كورونا,Teyarett,voursa,https://voursa.com/EN/categories/real_estate/ads/فرصة-دار-للبيـــــــــــــــــــــع-اف-الصكوك-احذ-كرفور-كورونا--7b5a,216.00,10.00,دار للبيـــــــــــــــــــــع اف الصكوك احذ كرفور كورونا,No,,1.0,1.0,2.0,3.0
"نمروi5 كريب من كدروه 1,850,000 MRU Land Plot 4 months ago • Teyarett الخدمات العامه 1",1850000,Land Plot,4 months ago,نمروi5 كريب من كدروه,Teyarett,voursa,https://voursa.com/EN/categories/real_estate/ads/نمروi5-كريب-من-كدروه--0b6a,216.00,,I5,No,,,,,
"نيمرو اعلي كدروه مبيوع منو 400م# الي ماه اعلى كدروه مدلل L للبيع 6,000,000 MRU Land Plot 4 months ago • Tevragh Zeina محمد 1",6000000,Land Plot,4 months ago,نيمرو اعلي كدروه مبيوع منو 400م# الي ماه اعلى كدروه مدلل L للبيع,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/نيمرو-اعلي-كدروه-مبيوع-منو-400م-الي-ماه-اعلى-كدروه-مدلل-l-للبيع--7c6a,400.00,,مدال L,No,,,,,
"نيمرو للبيع افعين الطلح من فوك كد مجمع اللؤلؤة 1,500,000 MRU Commercial and Industrial Real Estate 4 months ago • Teyarett الشيخ 1",1500000,Commercial and Industrial Real Estate,4 months ago,نيمرو للبيع افعين الطلح من فوك كد مجمع اللؤلؤة,Teyarett,voursa,https://voursa.com/EN/categories/real_estate/ads/نيمرو-للبيع-افعين-الطلح-من-فوك-كد-مجمع-اللولوة--890f,216.00,,مجمع اللؤلؤة,No,,,,,
"200م# من سكتير 1 كتاب الضبط للبيع 1,550,000 MRU Land Plot 4 months ago • Tevragh Zeina محمد 1",1550000,Land Plot,4 months ago,200م# من سكتير 1 كتاب الضبط للبيع,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/200م-من-سكتير-1-كتاب-الضبط-للبيع--a7bd,200.00,,سكتير 1 كتاب الضبط,No,,,,,
"شانتية في عين الطلح 1,050,000 MRU Residential Property 4 months ago • Teyarett سيدي 1",1050000,Residential Property,4 months ago,شانتية في عين الطلح,Teyarett,voursa,https://voursa.com/EN/categories/real_estate/ads/شانتية-في-عين-الطلح--8134,150.00,8.00,جانب شارع عباد الرحمن رقم ١,Yes,,1.0,1.0,2.0,4.0
"دار فعين طلح 2,200,000 MRU Residential Property 4 months ago • Teyarett الخدمات العامه 1",2200000,Residential Property,4 months ago,دار فعين طلح,Teyarett,voursa,https://voursa.com/EN/categories/real_estate/ads/دار-فعين-طلح--4d3f,216.00,25.00,عباد الرحمان 3,Yes,,1.0,1.0,2.0,4.0
"نيمرو للبيع ف البوادي 3,500,000 MRU Land Plot 4 months ago • Teyarett محمد 1",3500000,Land Plot,4 months ago,نيمرو للبيع ف البوادي,Teyarett,voursa,https://voursa.com/EN/categories/real_estate/ads/نيمرو-للبيع-ف-البوادي--5966,400.00,,المعهد الجديد,No,,,,,
"محلات في عين الطلح 3,500 MRU Store 4 months ago • Teyarett سيدي 1",3500,Store,4 months ago,محلات في عين الطلح,Teyarett,voursa,https://voursa.com/EN/categories/real_estate/ads/محلات-في-عين-الطلح--1c0b,90.00,,شارع الربينه سابقا,No,,,,,
"ابرتماه احذ وزارت الخارجيه 18,000 MRU Residential Property 4 months ago • Tevragh Zeina الخدمات العامه 3",18000,Residential Property,4 months ago,ابرتماه احذ وزارت الخارجيه,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/ابرتماه-احذ-وزارت-الخارجيه--3fde,150.00,25.00,وزارات الخارجية,Yes,,1.0,1.0,2.0,3.0
"فرصة نيمرو من سكتير 3 بلوكات شارع 30 4,200,000 MRU Land Plot 4 months ago • Tevragh Zeina mohamed 1",4200000,Land Plot,4 months ago,فرصة نيمرو من سكتير 3 بلوكات شارع 30,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/فرصة-نيمرو-من-سكتير-3-بلوكات-شارع-30-4f1f,724.00,,سكتير 3 بلوكات,No,,,,,
"فرصة متين من تراب سانتر متير فاتح شارع ددو 3,000,000 MRU Land Plot 4 months ago • Tevragh Zeina mohamed 1",3000000,Land Plot,4 months ago,فرصة متين من تراب سانتر متير فاتح شارع ددو,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/فرصة-متين-من-تراب-سانتر-متير-فاتح-شارع-ددو-e0ed,200.00,,شارع ددو,No,,,,,
"شقة لاجار قرب حمام نيل تحت مستقل 13,000 MRU Residential Property 4 months ago • Tevragh Zeina mohamed 1",13000,Residential Property,4 months ago,شقة لاجار قرب حمام نيل تحت مستقل,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/شقة-لاجار-قرب-حمام-نيل-تحت-مستقل-4203,180.00,20.00,حمام نيل,No,,1.0,0.0,2.0,3.0
"نيمروين اعلي كدروه من سكتير 2 ابلوكات للبيع 11,000,000 MRU Land Plot 4 months ago • Tevragh Zeina محمد 1",11000000,Land Plot,4 months ago,نيمروين اعلي كدروه من سكتير 2 ابلوكات للبيع,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/نيمروين-اعلي-كدروه-من-سكتير-2-ابلوكات-للبيع--8da2,1400.00,,سكتير 2 ابلوكات,No,,,,,
"300م# فكرن من سكتير 4 للبيع 3,900,000 MRU Land Plot 4 months ago • Tevragh Zeina محمد 1",3900000,Land Plot,4 months ago,300م# فكرن من سكتير 4 للبيع,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/300م-فكرن-من-سكتير-4-للبيع--bce5,300.00,,سكتير 4,No,,,,,
"نصف نيمرو من سكتير 4 بين المنازل 3,400,000 MRU Land Plot 4 months ago • Tevragh Zeina سيدي محمد 1",3400000,Land Plot,4 months ago,نصف نيمرو من سكتير 4 بين المنازل,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/نصف-نيمرو-من-سكتير-4-بين-المنازل--a97e,300.00,,سكتير 4 افنور,No,,,,,
"عندن ذاك دار للبيـــــــــــــــــــــع اف الكصر قرب مسيد البراكه 2,500,000 MRU Residential Property 4 months ago • Ksar عبدالله 1",2500000,Residential Property,4 months ago,عندن ذاك دار للبيـــــــــــــــــــــع اف الكصر قرب مسيد البراكه,Ksar,voursa,https://voursa.com/EN/categories/real_estate/ads/عندن-ذاك-دار-للبيـــــــــــــــــــــع-اف-الكصر-قرب-مسيد-البراكه-4f03,216.00,8.00,دار للبيـــــــــــــــــــــع أفي الكصر قرب مسيد البراكه,No,,1.0,1.0,2.0,3.0
"منزل جديد في لمطار القديم 3,700,000 MRU Residential Property 4 months ago • Arafat محمد لمين 2",3700000,Residential Property,4 months ago,منزل جديد في لمطار القديم,Arafat,voursa,https://voursa.com/EN/categories/real_estate/ads/منزل-جديد-في-لمطار-القديم--ecd9,200.00,10.00,هاذ منزل جديد في لمطار القديم,Yes,,1.0,1.0,1.0,3.0
"نيمرو من اغنودرت للبيع 900,000 MRU Land Plot 4 months ago • Tevragh Zeina محمد 1",900000,Land Plot,4 months ago,نيمرو من اغنودرت للبيع,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/نيمرو-من-اغنودرت-للبيع--288c,300.00,,اغنودرت,No,,,,,
"منطقه فلمطار صالحه للاستثمار 20,000 MRU Land Plot 4 months ago • Dar Naim الخدمات العامه 1",20000,Land Plot,4 months ago,منطقه فلمطار صالحه للاستثمار,Dar Naim,voursa,https://voursa.com/EN/categories/real_estate/ads/منطقه-فلمطار-صالحه-للاستثمار--b9bc,800.00,,مطار القديم,No,,,,,
"200ممن نبرش للبيع 1,600,000 MRU Land Plot 4 months ago • Tevragh Zeina محمد 1",1600000,Land Plot,4 months ago,200ممن نبرش للبيع,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/200م-من-نبرش-للبيع--43a6,200.00,,نيرش,No,,,,,
"دار وسمعه فتنسويلم 1,300,000 MRU Residential Property 4 months ago • Arafat محمد عبد الله ولد سيكه 2",1300000,Residential Property,4 months ago,دار وسمعه فتنسويلم,Arafat,voursa,https://voursa.com/EN/categories/real_estate/ads/دار-وسمعه-فتنسويلم-3a43,300.00,10.00,مطعم العربي,Yes,,2.0,1.0,3.0,5.0
"نيمرو فسكتير 1 بلوكات 2,600,000 MRU Land Plot 4 months ago • Tevragh Zeina محمد آلا - Mohamed Alla 1",2600000,Land Plot,4 months ago,نيمرو فسكتير 1 بلوكات,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/نيمرو-فسكتير-1-بلوكات-ff03,600.00,,بلوكات,No,,,,,
"نيمرو من سكتير 6 فكرن للبيع 6,200,000 MRU Land Plot 4 months ago • Tevragh Zeina محمد 1",6200000,Land Plot,4 months ago,نيمرو من سكتير 6 فكرن للبيع,Tevragh Zeina,voursa,https://voursa.com/EN/categories/real_estate/ads/نيمرو-من-سكتير-6-فكرن-للبيع--b209,700.00,,سكتير 6,No,,,,,
"محل للبيع عند مسجد الدعات 45,000 MRU Store 4 months ago • Riyadh الخدمات العامه 1",45000,Store,4 months ago,محل للبيع عند مسجد الدعات,Riyadh,voursa,https://voursa.com/EN/categories/real_estate/ads/محل-للبيع-عند-مسجد-الدعات-da6f,15.00,,مسجد الدعات,No,,,,,
"عماره بدخله احذ لكبيد 7,000,000 MRU Residential Property 4 months ago • Arafat الخدمات العامه 1",7000000,Residential Property,4 months ago,عماره بدخله احذ لكبيد,Arafat,voursa,https://voursa.com/EN/categories/real_estate/ads/عماره-بدخله-احذ-لكبيد--0431,180.00,30.00,لكبيد,Yes,,1.0,4.0,4.0,25.0
